transaction_id,customer_id,merchant_id,amount,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description
282.0,1061.0,2004.0,6280.52,1,Discover,City-49,Restaurant,32.0,Purchase at Merchant-2004
283.0,1053.0,2038.0,6231.69,1,MasterCard,City-26,Gas Station,63.0,Purchase at Merchant-2038
284.0,1025.0,2034.0,2663.81,0,American Express,City-5,Restaurant,53.0,Purchase at Merchant-2034
285.0,1013.0,2031.0,3749.26,0,MasterCard,City-8,Gas Station,40.0,Purchase at Merchant-2031
286.0,1013.0,2080.0,3890.31,1,Visa,City-15,Retail,56.0,Purchase at Merchant-2080
287.0,1085.0,2058.0,8349.88,0,MasterCard,City-40,Gas Station,41.0,Purchase at Merchant-2058
288.0,1056.0,2032.0,7544.17,0,MasterCard,City-2,Restaurant,26.0,Purchase at Merchant-2032
289.0,1046.0,2048.0,2570.22,1,MasterCard,City-1,Retail,36.0,Purchase at Merchant-2048
4384.44,1049.9,2050.69,4321.3716,1,MasterCard,City-18,Restaurant,37.57,Purchase at Merchant-2075
4384.44,1049.9,2050.69,4321.3716,0,MasterCard,City-24,Travel,37.57,Purchase at Merchant-2088
292.0,1060.0,2083.0,3932.4,0,Visa,City-42,Online Shopping,39.0,Purchase at Merchant-2083
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-34,Restaurant,37.57,Purchase at Merchant-2059
4384.44,1049.9,2050.69,4321.3716,0,Visa,City-39,Online Shopping,37.57,Purchase at Merchant-2011
4384.44,1049.9,2050.69,4321.3716,1,Visa,City-9,Retail,37.57,Purchase at Merchant-2002
297.0,1083.0,2018.0,6721.75,1,Visa,City-24,Travel,38.0,Purchase at Merchant-2018
4384.44,1049.9,2050.69,4321.3716,1,MasterCard,City-41,Retail,37.57,Purchase at Merchant-2042
4384.44,1049.9,2050.69,4321.3716,0,MasterCard,City-11,Groceries,37.57,Purchase at Merchant-2089
300.0,1052.0,2051.0,1135.81,0,Visa,City-13,Gas Station,65.0,Purchase at Merchant-2051
4384.44,1049.9,2050.69,4321.3716,1,American Express,City-18,Restaurant,37.57,Purchase at Merchant-2088
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-4,Gas Station,37.57,Purchase at Merchant-2028
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-33,Restaurant,37.57,Purchase at Merchant-2092
304.0,1032.0,2050.0,2063.78,1,American Express,City-32,Travel,43.0,Purchase at Merchant-2050
305.0,1025.0,2091.0,7600.0,1,Discover,City-3,Groceries,59.0,Purchase at Merchant-2091
306.0,1025.0,2055.0,7359.67,0,Discover,City-49,Online Shopping,42.0,Purchase at Merchant-2055
4384.44,1049.9,2050.69,4321.3716,1,Discover,City-24,Retail,37.57,Purchase at Merchant-2095
308.0,1058.0,2077.0,6900.6,0,Visa,City-27,Online Shopping,44.0,Purchase at Merchant-2077
4384.44,1049.9,2050.69,4321.3716,1,American Express,City-36,Gas Station,37.57,Purchase at Merchant-2033
310.0,1055.0,2010.0,5936.65,0,American Express,City-43,Groceries,41.0,Purchase at Merchant-2010
311.0,1024.0,2013.0,3040.67,0,Visa,City-15,Groceries,53.0,Purchase at Merchant-2013
312.0,1036.0,2072.0,4643.16,1,Discover,City-15,Gas Station,50.0,Purchase at Merchant-2072
4384.44,1049.9,2050.69,4321.3716,0,Discover,City-22,Online Shopping,37.57,Purchase at Merchant-2008
314.0,1032.0,2007.0,2305.8,0,Discover,City-24,Gas Station,55.0,Purchase at Merchant-2007
315.0,1010.0,2043.0,8903.16,0,Visa,City-23,Restaurant,38.0,Purchase at Merchant-2043
316.0,1057.0,2031.0,8437.19,0,American Express,City-26,Travel,54.0,Purchase at Merchant-2031
317.0,1071.0,2061.0,2175.89,0,American Express,City-16,Online Shopping,28.0,Purchase at Merchant-2061
4384.44,1049.9,2050.69,4321.3716,0,Discover,City-33,Retail,37.57,Purchase at Merchant-2046
4384.44,1049.9,2050.69,4321.3716,1,MasterCard,City-24,Restaurant,37.57,Purchase at Merchant-2078
320.0,1084.0,2086.0,8297.58,1,Visa,City-38,Retail,31.0,Purchase at Merchant-2086
321.0,1070.0,2077.0,8604.98,0,Visa,City-36,Retail,55.0,Purchase at Merchant-2077
4384.44,1049.9,2050.69,4321.3716,0,Discover,City-5,Gas Station,37.57,Purchase at Merchant-2091
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-50,Online Shopping,37.57,Purchase at Merchant-2006
4384.44,1049.9,2050.69,4321.3716,1,Discover,City-10,Retail,37.57,Purchase at Merchant-2001
326.0,1022.0,2033.0,9842.45,0,Discover,City-36,Travel,39.0,Purchase at Merchant-2033
327.0,1053.0,2065.0,6022.11,0,Discover,City-17,Restaurant,51.0,Purchase at Merchant-2065
328.0,1063.0,2080.0,1660.92,0,Discover,City-14,Gas Station,58.0,Purchase at Merchant-2080
329.0,1062.0,2049.0,4921.91,0,Discover,City-40,Groceries,50.0,Purchase at Merchant-2049
330.0,1028.0,2039.0,5612.69,0,American Express,City-37,Gas Station,33.0,Purchase at Merchant-2039
331.0,1052.0,2051.0,2860.57,0,Discover,City-50,Groceries,28.0,Purchase at Merchant-2051
333.0,1022.0,2048.0,8575.02,0,Discover,City-20,Travel,41.0,Purchase at Merchant-2048
4384.44,1049.9,2050.69,4321.3716,1,Discover,City-34,Restaurant,37.57,Purchase at Merchant-2017
335.0,1001.0,2072.0,6167.54,1,American Express,City-25,Online Shopping,49.0,Purchase at Merchant-2072
4384.44,1049.9,2050.69,4321.3716,0,Discover,City-38,Gas Station,37.57,Purchase at Merchant-2006
337.0,1034.0,2075.0,8528.29,0,Discover,City-36,Gas Station,28.0,Purchase at Merchant-2075
338.0,1059.0,2023.0,6196.57,0,Visa,City-3,Retail,25.0,Purchase at Merchant-2023
339.0,1037.0,2034.0,8573.09,0,American Express,City-3,Gas Station,24.0,Purchase at Merchant-2034
340.0,1055.0,2022.0,9468.4,0,MasterCard,City-23,Gas Station,44.0,Purchase at Merchant-2022
341.0,1090.0,2065.0,9302.29,0,Visa,City-46,Restaurant,52.0,Purchase at Merchant-2065
342.0,1094.0,2064.0,3041.43,1,American Express,City-24,Retail,65.0,Purchase at Merchant-2064
343.0,1072.0,2044.0,3820.39,1,MasterCard,City-32,Online Shopping,42.0,Purchase at Merchant-2044
344.0,1085.0,2060.0,5685.43,0,Discover,City-46,Gas Station,43.0,Purchase at Merchant-2060
4384.44,1049.9,2050.69,4321.3716,1,American Express,City-14,Retail,37.57,Purchase at Merchant-2017
347.0,1020.0,2041.0,2160.93,0,American Express,City-34,Retail,20.0,Purchase at Merchant-2041
348.0,1025.0,2091.0,1915.95,1,MasterCard,City-1,Travel,28.0,Purchase at Merchant-2091
349.0,1038.0,2068.0,4237.42,1,Visa,City-30,Groceries,70.0,Purchase at Merchant-2068
350.0,1028.0,2056.0,8765.68,1,Discover,City-40,Restaurant,52.0,Purchase at Merchant-2056
351.0,1008.0,2019.0,770.23,1,American Express,City-48,Travel,56.0,Purchase at Merchant-2019
352.0,1075.0,2034.0,4180.7,0,Visa,City-9,Travel,60.0,Purchase at Merchant-2034
354.0,1070.0,2041.0,7706.73,1,Discover,City-41,Travel,29.0,Purchase at Merchant-2041
4384.44,1049.9,2050.69,4321.3716,1,MasterCard,City-25,Travel,37.57,Purchase at Merchant-2006
4384.44,1049.9,2050.69,4321.3716,0,Discover,City-1,Travel,37.57,Purchase at Merchant-2017
357.0,1041.0,2064.0,2634.63,1,MasterCard,City-37,Retail,34.0,Purchase at Merchant-2064
4384.44,1049.9,2050.69,4321.3716,0,Discover,City-44,Retail,37.57,Purchase at Merchant-2036
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-19,Groceries,37.57,Purchase at Merchant-2096
360.0,1075.0,2047.0,8007.56,0,American Express,City-1,Retail,56.0,Purchase at Merchant-2047
361.0,1062.0,2056.0,2054.61,1,American Express,City-20,Groceries,43.0,Purchase at Merchant-2056
362.0,1065.0,2037.0,9194.87,1,MasterCard,City-17,Online Shopping,40.0,Purchase at Merchant-2037
363.0,1068.0,2034.0,7445.16,0,MasterCard,City-30,Groceries,45.0,Purchase at Merchant-2034
364.0,1021.0,2079.0,6821.47,0,Visa,City-24,Retail,60.0,Purchase at Merchant-2079
366.0,1066.0,2034.0,9311.12,0,Visa,City-7,Groceries,60.0,Purchase at Merchant-2034
367.0,1011.0,2067.0,4770.28,1,American Express,City-30,Groceries,24.0,Purchase at Merchant-2067
4384.44,1049.9,2050.69,4321.3716,1,Visa,City-21,Gas Station,37.57,Purchase at Merchant-2041
4384.44,1049.9,2050.69,4321.3716,1,Discover,City-1,Travel,37.57,Purchase at Merchant-2056
370.0,1077.0,2022.0,2355.68,0,MasterCard,City-22,Restaurant,48.0,Purchase at Merchant-2022
371.0,1009.0,2041.0,8699.22,1,Discover,City-27,Travel,53.0,Purchase at Merchant-2041
4384.44,1049.9,2050.69,4321.3716,1,MasterCard,City-44,Gas Station,37.57,Purchase at Merchant-2095
373.0,1031.0,2063.0,5578.87,1,Discover,City-26,Restaurant,66.0,Purchase at Merchant-2063
374.0,1052.0,2098.0,2707.97,1,American Express,City-23,Travel,41.0,Purchase at Merchant-2098
375.0,1016.0,2020.0,7031.74,1,Visa,City-21,Retail,34.0,Purchase at Merchant-2020
376.0,1073.0,2072.0,4802.45,1,Visa,City-34,Travel,61.0,Purchase at Merchant-2072
377.0,1032.0,2085.0,7317.03,0,Discover,City-39,Travel,66.0,Purchase at Merchant-2085
378.0,1075.0,2082.0,1541.42,1,Discover,City-49,Groceries,53.0,Purchase at Merchant-2082
379.0,1077.0,2057.0,660.93,0,MasterCard,City-40,Gas Station,62.0,Purchase at Merchant-2057
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-41,Travel,37.57,Purchase at Merchant-2007
381.0,1080.0,2025.0,308.68,1,Discover,City-48,Groceries,42.0,Purchase at Merchant-2025
4384.44,1049.9,2050.69,4321.3716,1,Discover,City-3,Retail,37.57,Purchase at Merchant-2020
4384.44,1049.9,2050.69,4321.3716,0,MasterCard,City-42,Online Shopping,37.57,Purchase at Merchant-2007
384.0,1085.0,2030.0,4130.12,0,Visa,City-26,Groceries,65.0,Purchase at Merchant-2030
4384.44,1049.9,2050.69,4321.3716,0,MasterCard,City-21,Groceries,37.57,Purchase at Merchant-2024
4384.44,1049.9,2050.69,4321.3716,1,MasterCard,City-35,Groceries,37.57,Purchase at Merchant-2005
387.0,1067.0,2061.0,449.9,1,Visa,City-26,Retail,38.0,Purchase at Merchant-2061
388.0,1041.0,2034.0,639.47,1,American Express,City-38,Groceries,33.0,Purchase at Merchant-2034
389.0,1034.0,2021.0,7697.64,1,MasterCard,City-32,Groceries,53.0,Purchase at Merchant-2021
390.0,1027.0,2091.0,2815.42,1,Visa,City-48,Restaurant,32.0,Purchase at Merchant-2091
391.0,1086.0,2060.0,2822.87,1,MasterCard,City-46,Travel,32.0,Purchase at Merchant-2060
392.0,1092.0,2056.0,4796.92,0,Visa,City-46,Gas Station,42.0,Purchase at Merchant-2056
393.0,1041.0,2015.0,8021.39,1,MasterCard,City-9,Groceries,42.0,Purchase at Merchant-2015
4384.44,1049.9,2050.69,4321.3716,0,MasterCard,City-11,Groceries,37.57,Purchase at Merchant-2064
395.0,1034.0,2006.0,2726.9,1,MasterCard,City-13,Groceries,58.0,Purchase at Merchant-2006
396.0,1051.0,2057.0,8721.2,1,Visa,City-11,Gas Station,67.0,Purchase at Merchant-2057
397.0,1017.0,2046.0,2355.84,0,Visa,City-19,Gas Station,37.0,Purchase at Merchant-2046
398.0,1086.0,2091.0,4485.41,0,Visa,City-12,Gas Station,36.0,Purchase at Merchant-2091
399.0,1083.0,2072.0,29.47,0,Visa,City-3,Travel,55.0,Purchase at Merchant-2072
400.0,1039.0,2063.0,6505.32,0,American Express,City-17,Restaurant,30.0,Purchase at Merchant-2063
401.0,1059.0,2059.0,8736.47,0,Visa,City-16,Retail,36.0,Purchase at Merchant-2059
402.0,1041.0,2064.0,8355.57,1,Discover,City-2,Retail,47.0,Purchase at Merchant-2064
4384.44,1049.9,2050.69,4321.3716,1,American Express,City-4,Travel,37.57,Purchase at Merchant-2015
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-26,Retail,37.57,Purchase at Merchant-2093
405.0,1002.0,2019.0,4890.39,1,American Express,City-16,Groceries,32.0,Purchase at Merchant-2019
406.0,1059.0,2016.0,2322.89,0,American Express,City-45,Travel,21.0,Purchase at Merchant-2016
407.0,1080.0,2045.0,8486.08,0,Discover,City-5,Gas Station,32.0,Purchase at Merchant-2045
408.0,1073.0,2012.0,482.47,0,American Express,City-37,Gas Station,36.0,Purchase at Merchant-2012
409.0,1013.0,2027.0,3646.71,0,American Express,City-7,Online Shopping,59.0,Purchase at Merchant-2027
410.0,1010.0,2037.0,5984.51,0,MasterCard,City-3,Travel,27.0,Purchase at Merchant-2037
411.0,1069.0,2024.0,4568.01,0,American Express,City-28,Online Shopping,45.0,Purchase at Merchant-2024
412.0,1028.0,2022.0,4730.03,0,American Express,City-37,Groceries,47.0,Purchase at Merchant-2022
413.0,1065.0,2096.0,1647.31,1,MasterCard,City-31,Gas Station,53.0,Purchase at Merchant-2096
414.0,1034.0,2066.0,6589.43,1,Discover,City-7,Travel,65.0,Purchase at Merchant-2066
415.0,1017.0,2035.0,3719.01,1,Visa,City-48,Online Shopping,67.0,Purchase at Merchant-2035
416.0,1045.0,2073.0,5514.73,0,American Express,City-16,Gas Station,35.0,Purchase at Merchant-2073
418.0,1032.0,2075.0,7354.6,1,American Express,City-49,Online Shopping,39.0,Purchase at Merchant-2075
419.0,1048.0,2028.0,3474.41,1,MasterCard,City-16,Gas Station,69.0,Purchase at Merchant-2028
420.0,1037.0,2075.0,1747.89,0,Discover,City-22,Online Shopping,43.0,Purchase at Merchant-2075
421.0,1021.0,2001.0,4023.77,1,Discover,City-38,Online Shopping,45.0,Purchase at Merchant-2001
422.0,1057.0,2068.0,4680.17,0,American Express,City-6,Online Shopping,64.0,Purchase at Merchant-2068
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-49,Gas Station,37.57,Purchase at Merchant-2099
424.0,1091.0,2074.0,2931.57,0,Discover,City-43,Groceries,24.0,Purchase at Merchant-2074
425.0,1039.0,2024.0,8144.13,0,MasterCard,City-6,Groceries,67.0,Purchase at Merchant-2024
426.0,1079.0,2054.0,7519.08,1,American Express,City-20,Online Shopping,39.0,Purchase at Merchant-2054
427.0,1084.0,2010.0,4950.16,0,Visa,City-46,Retail,40.0,Purchase at Merchant-2010
428.0,1068.0,2032.0,5427.26,1,Discover,City-10,Travel,43.0,Purchase at Merchant-2032
4384.44,1049.9,2050.69,4321.3716,0,MasterCard,City-4,Gas Station,37.57,Purchase at Merchant-2099
430.0,1086.0,2064.0,4322.8,0,Discover,City-10,Travel,59.0,Purchase at Merchant-2064
431.0,1071.0,2087.0,6025.5,0,Visa,City-36,Restaurant,22.0,Purchase at Merchant-2087
432.0,1039.0,2013.0,8848.88,1,MasterCard,City-26,Groceries,44.0,Purchase at Merchant-2013
433.0,1085.0,2043.0,3334.71,1,American Express,City-7,Groceries,18.0,Purchase at Merchant-2043
434.0,1014.0,2004.0,3593.1,1,American Express,City-9,Gas Station,56.0,Purchase at Merchant-2004
435.0,1018.0,2037.0,4670.89,1,Discover,City-10,Online Shopping,42.0,Purchase at Merchant-2037
436.0,1034.0,2088.0,7539.5,0,Discover,City-14,Online Shopping,37.0,Purchase at Merchant-2088
4384.44,1049.9,2050.69,4321.3716,1,Discover,City-11,Restaurant,37.57,Purchase at Merchant-2088
4384.44,1049.9,2050.69,4321.3716,0,MasterCard,City-36,Retail,37.57,Purchase at Merchant-2016
439.0,1096.0,2051.0,437.13,0,MasterCard,City-27,Restaurant,41.0,Purchase at Merchant-2051
440.0,1071.0,2048.0,5068.47,1,American Express,City-44,Restaurant,46.0,Purchase at Merchant-2048
441.0,1020.0,2076.0,8598.52,0,Discover,City-49,Travel,50.0,Purchase at Merchant-2076
442.0,1035.0,2014.0,6254.38,1,American Express,City-8,Restaurant,49.0,Purchase at Merchant-2014
443.0,1037.0,2042.0,5991.94,0,Visa,City-18,Gas Station,45.0,Purchase at Merchant-2042
444.0,1078.0,2020.0,5406.71,0,Discover,City-1,Online Shopping,44.0,Purchase at Merchant-2020
4384.44,1049.9,2050.69,4321.3716,0,MasterCard,City-46,Restaurant,37.57,Purchase at Merchant-2004
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-50,Online Shopping,37.57,Purchase at Merchant-2011
447.0,1044.0,2059.0,7989.37,0,Discover,City-9,Restaurant,67.0,Purchase at Merchant-2059
4384.44,1049.9,2050.69,4321.3716,1,Visa,City-41,Groceries,37.57,Purchase at Merchant-2091
4384.44,1049.9,2050.69,4321.3716,1,Visa,City-19,Retail,37.57,Purchase at Merchant-2085
450.0,1082.0,2062.0,2066.07,0,Visa,City-22,Online Shopping,48.0,Purchase at Merchant-2062
451.0,1034.0,2059.0,6935.22,0,Discover,City-20,Groceries,52.0,Purchase at Merchant-2059
452.0,1065.0,2081.0,826.62,0,MasterCard,City-9,Retail,28.0,Purchase at Merchant-2081
453.0,1063.0,2035.0,4195.57,0,American Express,City-10,Online Shopping,61.0,Purchase at Merchant-2035
454.0,1033.0,2077.0,1127.68,0,Discover,City-17,Gas Station,57.0,Purchase at Merchant-2077
455.0,1007.0,2085.0,5018.82,0,American Express,City-48,Retail,42.0,Purchase at Merchant-2085
457.0,1082.0,2043.0,1047.11,1,Discover,City-10,Travel,36.0,Purchase at Merchant-2043
4384.44,1049.9,2050.69,4321.3716,1,MasterCard,City-11,Travel,37.57,Purchase at Merchant-2006
459.0,1036.0,2084.0,9345.71,1,MasterCard,City-19,Gas Station,58.0,Purchase at Merchant-2084
460.0,1006.0,2080.0,6649.72,1,Discover,City-16,Travel,48.0,Purchase at Merchant-2080
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-2,Restaurant,37.57,Purchase at Merchant-2058
462.0,1043.0,2042.0,2275.56,0,MasterCard,City-10,Gas Station,19.0,Purchase at Merchant-2042
4384.44,1049.9,2050.69,4321.3716,1,Discover,City-15,Gas Station,37.57,Purchase at Merchant-2094
464.0,1017.0,2094.0,3355.65,1,American Express,City-45,Travel,36.0,Purchase at Merchant-2094
465.0,1082.0,2073.0,1178.04,0,Visa,City-9,Retail,52.0,Purchase at Merchant-2073
466.0,1034.0,2017.0,7321.23,1,Discover,City-50,Gas Station,64.0,Purchase at Merchant-2017
4384.44,1049.9,2050.69,4321.3716,0,Discover,City-45,Gas Station,37.57,Purchase at Merchant-2028
4384.44,1049.9,2050.69,4321.3716,1,MasterCard,City-4,Travel,37.57,Purchase at Merchant-2007
469.0,1057.0,2083.0,3955.66,1,Discover,City-1,Online Shopping,47.0,Purchase at Merchant-2083
470.0,1071.0,2037.0,6572.35,1,Discover,City-2,Groceries,56.0,Purchase at Merchant-2037
471.0,1091.0,2042.0,3934.07,0,Visa,City-7,Retail,49.0,Purchase at Merchant-2042
472.0,1055.0,2008.0,5774.42,1,Visa,City-13,Groceries,64.0,Purchase at Merchant-2008
4384.44,1049.9,2050.69,4321.3716,0,Visa,City-9,Gas Station,37.57,Purchase at Merchant-2096
4384.44,1049.9,2050.69,4321.3716,0,MasterCard,City-29,Gas Station,37.57,Purchase at Merchant-2010
4384.44,1049.9,2050.69,4321.3716,0,Discover,City-34,Retail,37.57,Purchase at Merchant-2071
476.0,1010.0,2078.0,2265.89,0,Visa,City-39,Retail,49.0,Purchase at Merchant-2078
477.0,1089.0,2049.0,6442.58,0,Visa,City-11,Groceries,30.0,Purchase at Merchant-2049
4384.44,1049.9,2050.69,4321.3716,1,American Express,City-35,Retail,37.57,Purchase at Merchant-2012
479.0,1070.0,2052.0,6942.49,0,MasterCard,City-43,Retail,25.0,Purchase at Merchant-2052
4384.44,1049.9,2050.69,4321.3716,1,Visa,City-44,Gas Station,37.57,Purchase at Merchant-2033
481.0,1048.0,2023.0,7164.86,1,MasterCard,City-11,Restaurant,55.0,Purchase at Merchant-2023
482.0,1075.0,2031.0,8932.9,0,Discover,City-17,Groceries,57.0,Purchase at Merchant-2031
4384.44,1049.9,2050.69,4321.3716,1,MasterCard,City-43,Travel,37.57,Purchase at Merchant-2099
484.0,1019.0,2052.0,8001.35,1,Visa,City-16,Groceries,57.0,Purchase at Merchant-2052
485.0,1056.0,2012.0,4957.08,1,MasterCard,City-22,Gas Station,68.0,Purchase at Merchant-2012
4384.44,1049.9,2050.69,4321.3716,0,Visa,City-4,Retail,37.57,Purchase at Merchant-2003
487.0,1006.0,2027.0,6952.42,1,American Express,City-42,Restaurant,37.0,Purchase at Merchant-2027
488.0,1040.0,2021.0,3072.49,1,Visa,City-38,Retail,43.0,Purchase at Merchant-2021
489.0,1047.0,2050.0,7560.45,0,Visa,City-32,Gas Station,41.0,Purchase at Merchant-2050
491.0,1046.0,2052.0,2100.35,0,American Express,City-7,Gas Station,68.0,Purchase at Merchant-2052
492.0,1027.0,2037.0,6386.1,0,Discover,City-46,Retail,69.0,Purchase at Merchant-2037
4384.44,1049.9,2050.69,4321.3716,1,MasterCard,City-15,Retail,37.57,Purchase at Merchant-2083
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-22,Travel,37.57,Purchase at Merchant-2097
4384.44,1049.9,2050.69,4321.3716,1,American Express,City-15,Travel,37.57,Purchase at Merchant-2084
496.0,1014.0,2020.0,2964.88,1,Discover,City-49,Online Shopping,36.0,Purchase at Merchant-2020
497.0,1046.0,2016.0,2078.8,1,MasterCard,City-11,Gas Station,41.0,Purchase at Merchant-2016
4384.44,1049.9,2050.69,4321.3716,0,MasterCard,City-39,Online Shopping,37.57,Purchase at Merchant-2039
499.0,1072.0,2063.0,6808.01,0,Visa,City-21,Groceries,43.0,Purchase at Merchant-2063
500.0,1053.0,2056.0,679.55,1,Visa,City-25,Groceries,38.0,Purchase at Merchant-2056
501.0,1080.0,2095.0,4531.47,1,Discover,City-8,Retail,53.0,Purchase at Merchant-2095
502.0,1096.0,2040.0,1198.34,1,American Express,City-41,Travel,55.0,Purchase at Merchant-2040
4384.44,1049.9,2050.69,4321.3716,1,Discover,City-32,Restaurant,37.57,Purchase at Merchant-2088
504.0,1031.0,2078.0,6619.23,1,Discover,City-27,Retail,52.0,Purchase at Merchant-2078
505.0,1021.0,2017.0,115.58,1,MasterCard,City-12,Online Shopping,52.0,Purchase at Merchant-2017
506.0,1023.0,2046.0,5979.63,1,MasterCard,City-38,Restaurant,35.0,Purchase at Merchant-2046
507.0,1053.0,2086.0,3438.26,1,MasterCard,City-18,Gas Station,30.0,Purchase at Merchant-2086
4384.44,1049.9,2050.69,4321.3716,1,American Express,City-48,Restaurant,37.57,Purchase at Merchant-2013
509.0,1023.0,2048.0,3044.83,1,Visa,City-45,Retail,53.0,Purchase at Merchant-2048
510.0,1095.0,2066.0,6196.39,1,MasterCard,City-34,Restaurant,45.0,Purchase at Merchant-2066
511.0,1043.0,2026.0,9196.36,0,American Express,City-18,Restaurant,53.0,Purchase at Merchant-2026
512.0,1053.0,2063.0,6355.84,0,MasterCard,City-27,Groceries,36.0,Purchase at Merchant-2063
513.0,1086.0,2058.0,5937.43,1,MasterCard,City-48,Groceries,70.0,Purchase at Merchant-2058
514.0,1095.0,2050.0,6794.38,1,Discover,City-32,Online Shopping,37.0,Purchase at Merchant-2050
515.0,1032.0,2061.0,9770.36,1,MasterCard,City-25,Retail,32.0,Purchase at Merchant-2061
516.0,1035.0,2035.0,5004.95,0,American Express,City-19,Gas Station,62.0,Purchase at Merchant-2035
517.0,1021.0,2073.0,3521.45,0,MasterCard,City-4,Groceries,53.0,Purchase at Merchant-2073
